split,task,seed,episode,method,candidate,task_success,mechanical_closure_margin,semantic_violation,functional_blockage,slip_rate,damage_rate,semantic_calibration_error,oracle_regret
combined_hard_shift,tool_use_handle_grasp,5,20,full_semantic_force_closure,12,1.00000,0.48107,0.00000,1.00000,1.00000,0.00000,0.16053,0.28886
combined_hard_shift,tool_use_handle_grasp,5,20,minus_task_intent_conditioning,12,0.00000,0.48107,0.00000,0.00000,0.00000,0.00000,0.05619,0.28886
combined_hard_shift,tool_use_handle_grasp,5,20,minus_forbidden_surface_semantics,12,0.00000,0.48107,0.00000,1.00000,0.00000,1.00000,0.10551,0.28886
combined_hard_shift,tool_use_handle_grasp,5,20,minus_functional_access_constraint,12,0.00000,0.48107,0.00000,0.00000,0.00000,1.00000,0.04537,0.28886
combined_hard_shift,tool_use_handle_grasp,5,20,minus_material_deformation_risk,12,0.00000,0.48107,1.00000,0.00000,0.00000,0.00000,0.21091,0.28886
combined_hard_shift,tool_use_handle_grasp,5,20,geometry_only_closure_score,9,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.53720,0.28253
combined_hard_shift,tool_use_handle_grasp,5,20,language_only_semantic_score,7,0.00000,0.31202,0.00000,0.00000,1.00000,0.00000,0.00000,0.12095
combined_hard_shift,tool_use_handle_grasp,5,21,full_semantic_force_closure,2,1.00000,0.29695,0.00000,0.00000,1.00000,0.00000,0.16667,0.12767
combined_hard_shift,tool_use_handle_grasp,5,21,minus_task_intent_conditioning,2,0.00000,0.29695,0.00000,0.00000,0.00000,1.00000,0.30990,0.12767
combined_hard_shift,tool_use_handle_grasp,5,21,minus_forbidden_surface_semantics,4,0.00000,0.43227,1.00000,0.00000,0.00000,1.00000,0.12841,0.02738
combined_hard_shift,tool_use_handle_grasp,5,21,minus_functional_access_constraint,15,0.00000,0.66111,1.00000,1.00000,0.00000,1.00000,0.06115,0.23328
combined_hard_shift,tool_use_handle_grasp,5,21,minus_material_deformation_risk,4,0.00000,0.43227,0.00000,0.00000,1.00000,0.00000,0.01367,0.02738
combined_hard_shift,tool_use_handle_grasp,5,21,geometry_only_closure_score,11,0.00000,0.97643,0.00000,1.00000,0.00000,0.00000,0.25881,0.04544
combined_hard_shift,tool_use_handle_grasp,5,21,language_only_semantic_score,9,0.00000,0.34394,0.00000,0.00000,0.00000,0.00000,0.03042,0.00000
combined_hard_shift,tool_use_handle_grasp,5,22,full_semantic_force_closure,2,1.00000,0.59601,0.00000,0.00000,0.00000,1.00000,0.41195,0.00000
combined_hard_shift,tool_use_handle_grasp,5,22,minus_task_intent_conditioning,2,1.00000,0.59601,0.00000,1.00000,0.00000,0.00000,0.52563,0.00000
combined_hard_shift,tool_use_handle_grasp,5,22,minus_forbidden_surface_semantics,2,0.00000,0.59601,0.00000,1.00000,0.00000,1.00000,0.52456,0.00000
combined_hard_shift,tool_use_handle_grasp,5,22,minus_functional_access_constraint,0,0.00000,0.76513,1.00000,1.00000,0.00000,0.00000,0.11478,0.04630
combined_hard_shift,tool_use_handle_grasp,5,22,minus_material_deformation_risk,2,1.00000,0.59601,0.00000,0.00000,1.00000,0.00000,0.34165,0.00000
combined_hard_shift,tool_use_handle_grasp,5,22,geometry_only_closure_score,3,0.00000,0.79580,0.00000,1.00000,0.00000,0.00000,0.04453,0.05091
combined_hard_shift,tool_use_handle_grasp,5,22,language_only_semantic_score,7,0.00000,0.11671,0.00000,0.00000,1.00000,0.00000,0.13436,0.06959
combined_hard_shift,tool_use_handle_grasp,5,23,full_semantic_force_closure,8,0.00000,0.66847,0.00000,0.00000,0.00000,1.00000,0.21270,0.24949
combined_hard_shift,tool_use_handle_grasp,5,23,minus_task_intent_conditioning,8,0.00000,0.66847,1.00000,0.00000,0.00000,0.00000,0.12101,0.24949
combined_hard_shift,tool_use_handle_grasp,5,23,minus_forbidden_surface_semantics,8,0.00000,0.66847,0.00000,0.00000,0.00000,0.00000,0.22914,0.24949
combined_hard_shift,tool_use_handle_grasp,5,23,minus_functional_access_constraint,8,0.00000,0.66847,1.00000,0.00000,1.00000,1.00000,0.10771,0.24949
combined_hard_shift,tool_use_handle_grasp,5,23,minus_material_deformation_risk,8,0.00000,0.66847,1.00000,1.00000,1.00000,0.00000,0.27317,0.24949
combined_hard_shift,tool_use_handle_grasp,5,23,geometry_only_closure_score,15,0.00000,0.78357,1.00000,1.00000,1.00000,1.00000,0.62808,0.51842
combined_hard_shift,tool_use_handle_grasp,5,23,language_only_semantic_score,10,0.00000,0.42125,0.00000,0.00000,1.00000,0.00000,0.02061,0.16633
combined_hard_shift,tool_use_handle_grasp,5,24,full_semantic_force_closure,2,1.00000,0.70304,0.00000,0.00000,0.00000,1.00000,0.33386,0.00216
combined_hard_shift,tool_use_handle_grasp,5,24,minus_task_intent_conditioning,2,1.00000,0.70304,0.00000,0.00000,0.00000,0.00000,0.41710,0.00216
combined_hard_shift,tool_use_handle_grasp,5,24,minus_forbidden_surface_semantics,9,0.00000,0.92631,1.00000,0.00000,1.00000,0.00000,0.07570,0.03930
combined_hard_shift,tool_use_handle_grasp,5,24,minus_functional_access_constraint,2,0.00000,0.70304,0.00000,1.00000,0.00000,0.00000,0.42086,0.00216
combined_hard_shift,tool_use_handle_grasp,5,24,minus_material_deformation_risk,9,0.00000,0.92631,1.00000,0.00000,0.00000,0.00000,0.20148,0.03930
combined_hard_shift,tool_use_handle_grasp,5,24,geometry_only_closure_score,9,0.00000,0.92631,1.00000,0.00000,0.00000,0.00000,0.08729,0.03930
combined_hard_shift,tool_use_handle_grasp,5,24,language_only_semantic_score,11,0.00000,0.55693,1.00000,1.00000,1.00000,0.00000,0.35831,0.18626
combined_hard_shift,tool_use_handle_grasp,5,25,full_semantic_force_closure,12,0.00000,0.75129,1.00000,0.00000,0.00000,0.00000,0.03756,0.13050
combined_hard_shift,tool_use_handle_grasp,5,25,minus_task_intent_conditioning,12,0.00000,0.75129,1.00000,1.00000,0.00000,0.00000,0.09528,0.13050
combined_hard_shift,tool_use_handle_grasp,5,25,minus_forbidden_surface_semantics,5,0.00000,0.42798,1.00000,0.00000,0.00000,0.00000,0.19693,0.28039
combined_hard_shift,tool_use_handle_grasp,5,25,minus_functional_access_constraint,12,0.00000,0.75129,0.00000,0.00000,1.00000,0.00000,0.10780,0.13050
combined_hard_shift,tool_use_handle_grasp,5,25,minus_material_deformation_risk,6,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.05771,0.00000
combined_hard_shift,tool_use_handle_grasp,5,25,geometry_only_closure_score,14,0.00000,0.84511,1.00000,1.00000,0.00000,0.00000,0.63952,0.47117
combined_hard_shift,tool_use_handle_grasp,5,25,language_only_semantic_score,0,0.00000,0.60398,0.00000,0.00000,0.00000,1.00000,0.16834,0.20020
combined_hard_shift,tool_use_handle_grasp,5,26,full_semantic_force_closure,2,1.00000,0.81878,0.00000,0.00000,0.00000,0.00000,0.01072,0.04678
combined_hard_shift,tool_use_handle_grasp,5,26,minus_task_intent_conditioning,2,0.00000,0.81878,1.00000,0.00000,0.00000,0.00000,0.11059,0.04678
combined_hard_shift,tool_use_handle_grasp,5,26,minus_forbidden_surface_semantics,2,1.00000,0.81878,0.00000,0.00000,0.00000,0.00000,0.06224,0.04678
combined_hard_shift,tool_use_handle_grasp,5,26,minus_functional_access_constraint,2,0.00000,0.81878,1.00000,0.00000,0.00000,0.00000,0.11121,0.04678
combined_hard_shift,tool_use_handle_grasp,5,26,minus_material_deformation_risk,2,0.00000,0.81878,0.00000,0.00000,0.00000,0.00000,0.00023,0.04678
combined_hard_shift,tool_use_handle_grasp,5,26,geometry_only_closure_score,13,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.01280,0.01490
combined_hard_shift,tool_use_handle_grasp,5,26,language_only_semantic_score,5,1.00000,0.49984,0.00000,0.00000,0.00000,0.00000,0.04409,0.00000
combined_hard_shift,tool_use_handle_grasp,5,27,full_semantic_force_closure,2,0.00000,0.49435,0.00000,0.00000,0.00000,0.00000,0.05354,0.00000
combined_hard_shift,tool_use_handle_grasp,5,27,minus_task_intent_conditioning,2,1.00000,0.49435,1.00000,0.00000,1.00000,0.00000,0.18618,0.00000
combined_hard_shift,tool_use_handle_grasp,5,27,minus_forbidden_surface_semantics,2,1.00000,0.49435,0.00000,0.00000,1.00000,0.00000,0.14272,0.00000
combined_hard_shift,tool_use_handle_grasp,5,27,minus_functional_access_constraint,2,0.00000,0.49435,0.00000,0.00000,1.00000,0.00000,0.20344,0.00000
combined_hard_shift,tool_use_handle_grasp,5,27,minus_material_deformation_risk,2,0.00000,0.49435,0.00000,0.00000,1.00000,0.00000,0.02654,0.00000
combined_hard_shift,tool_use_handle_grasp,5,27,geometry_only_closure_score,5,0.00000,0.92030,1.00000,1.00000,0.00000,0.00000,0.62584,0.49837
combined_hard_shift,tool_use_handle_grasp,5,27,language_only_semantic_score,6,0.00000,0.32146,1.00000,1.00000,0.00000,1.00000,0.26167,0.40069
combined_hard_shift,tool_use_handle_grasp,5,28,full_semantic_force_closure,7,0.00000,0.82590,1.00000,1.00000,0.00000,0.00000,0.03980,0.00000
combined_hard_shift,tool_use_handle_grasp,5,28,minus_task_intent_conditioning,7,0.00000,0.82590,1.00000,0.00000,0.00000,0.00000,0.09261,0.00000
combined_hard_shift,tool_use_handle_grasp,5,28,minus_forbidden_surface_semantics,11,0.00000,0.90113,1.00000,0.00000,0.00000,1.00000,0.15727,0.06596
combined_hard_shift,tool_use_handle_grasp,5,28,minus_functional_access_constraint,7,1.00000,0.82590,0.00000,0.00000,0.00000,1.00000,0.07585,0.00000
combined_hard_shift,tool_use_handle_grasp,5,28,minus_material_deformation_risk,11,0.00000,0.90113,0.00000,1.00000,0.00000,1.00000,0.30966,0.06596
combined_hard_shift,tool_use_handle_grasp,5,28,geometry_only_closure_score,7,0.00000,0.82590,0.00000,1.00000,0.00000,0.00000,0.03657,0.00000
combined_hard_shift,tool_use_handle_grasp,5,28,language_only_semantic_score,4,0.00000,0.53892,0.00000,1.00000,1.00000,0.00000,0.06153,0.04923
combined_hard_shift,tool_use_handle_grasp,5,29,full_semantic_force_closure,15,0.00000,0.42482,1.00000,0.00000,0.00000,1.00000,0.23614,0.13591
combined_hard_shift,tool_use_handle_grasp,5,29,minus_task_intent_conditioning,5,0.00000,1.00000,1.00000,1.00000,1.00000,0.00000,0.50159,0.31340
combined_hard_shift,tool_use_handle_grasp,5,29,minus_forbidden_surface_semantics,15,0.00000,0.42482,1.00000,0.00000,0.00000,0.00000,0.16270,0.13591
combined_hard_shift,tool_use_handle_grasp,5,29,minus_functional_access_constraint,5,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.53878,0.31340
combined_hard_shift,tool_use_handle_grasp,5,29,minus_material_deformation_risk,15,0.00000,0.42482,1.00000,0.00000,0.00000,0.00000,0.21143,0.13591
combined_hard_shift,tool_use_handle_grasp,5,29,geometry_only_closure_score,5,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.60693,0.31340
combined_hard_shift,tool_use_handle_grasp,5,29,language_only_semantic_score,2,0.00000,0.72350,0.00000,1.00000,0.00000,0.00000,0.12439,0.02533
combined_hard_shift,tool_use_handle_grasp,5,30,full_semantic_force_closure,5,0.00000,0.63861,1.00000,1.00000,0.00000,0.00000,0.23848,0.07013
combined_hard_shift,tool_use_handle_grasp,5,30,minus_task_intent_conditioning,5,0.00000,0.63861,1.00000,0.00000,0.00000,0.00000,0.11612,0.07013
combined_hard_shift,tool_use_handle_grasp,5,30,minus_forbidden_surface_semantics,5,0.00000,0.63861,0.00000,0.00000,1.00000,0.00000,0.17100,0.07013
combined_hard_shift,tool_use_handle_grasp,5,30,minus_functional_access_constraint,5,0.00000,0.63861,1.00000,0.00000,1.00000,0.00000,0.09832,0.07013
combined_hard_shift,tool_use_handle_grasp,5,30,minus_material_deformation_risk,5,0.00000,0.63861,1.00000,0.00000,0.00000,0.00000,0.28905,0.07013
combined_hard_shift,tool_use_handle_grasp,5,30,geometry_only_closure_score,6,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.63592,0.24435
combined_hard_shift,tool_use_handle_grasp,5,30,language_only_semantic_score,10,0.00000,0.35426,1.00000,0.00000,0.00000,0.00000,0.06586,0.03064
combined_hard_shift,tool_use_handle_grasp,5,31,full_semantic_force_closure,4,0.00000,0.77582,0.00000,0.00000,0.00000,1.00000,0.16553,0.05559
combined_hard_shift,tool_use_handle_grasp,5,31,minus_task_intent_conditioning,5,0.00000,0.99929,1.00000,0.00000,0.00000,0.00000,0.05569,0.14666
combined_hard_shift,tool_use_handle_grasp,5,31,minus_forbidden_surface_semantics,14,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.59692,0.29971
combined_hard_shift,tool_use_handle_grasp,5,31,minus_functional_access_constraint,5,0.00000,0.99929,1.00000,1.00000,0.00000,1.00000,0.03395,0.14666
combined_hard_shift,tool_use_handle_grasp,5,31,minus_material_deformation_risk,13,0.00000,0.86315,1.00000,1.00000,0.00000,1.00000,0.28278,0.11098
combined_hard_shift,tool_use_handle_grasp,5,31,geometry_only_closure_score,5,0.00000,0.99929,1.00000,0.00000,0.00000,0.00000,0.06949,0.14666
combined_hard_shift,tool_use_handle_grasp,5,31,language_only_semantic_score,12,0.00000,0.22090,0.00000,1.00000,1.00000,0.00000,0.22190,0.36771
combined_hard_shift,tool_use_handle_grasp,5,32,full_semantic_force_closure,15,0.00000,0.13894,0.00000,0.00000,1.00000,0.00000,0.37970,0.00000
combined_hard_shift,tool_use_handle_grasp,5,32,minus_task_intent_conditioning,2,0.00000,0.90510,0.00000,1.00000,0.00000,1.00000,0.16168,0.11567
combined_hard_shift,tool_use_handle_grasp,5,32,minus_forbidden_surface_semantics,2,0.00000,0.90510,0.00000,1.00000,0.00000,1.00000,0.11424,0.11567
combined_hard_shift,tool_use_handle_grasp,5,32,minus_functional_access_constraint,2,0.00000,0.90510,0.00000,1.00000,0.00000,1.00000,0.17610,0.11567
combined_hard_shift,tool_use_handle_grasp,5,32,minus_material_deformation_risk,2,0.00000,0.90510,0.00000,0.00000,0.00000,1.00000,0.09243,0.11567
combined_hard_shift,tool_use_handle_grasp,5,32,geometry_only_closure_score,2,0.00000,0.90510,1.00000,1.00000,0.00000,1.00000,0.11529,0.11567
combined_hard_shift,tool_use_handle_grasp,5,32,language_only_semantic_score,15,0.00000,0.13894,0.00000,0.00000,1.00000,0.00000,0.01618,0.00000
combined_hard_shift,tool_use_handle_grasp,5,33,full_semantic_force_closure,3,0.00000,0.93575,0.00000,0.00000,0.00000,1.00000,0.33138,0.00000
combined_hard_shift,tool_use_handle_grasp,5,33,minus_task_intent_conditioning,3,0.00000,0.93575,0.00000,0.00000,0.00000,1.00000,0.44319,0.00000
combined_hard_shift,tool_use_handle_grasp,5,33,minus_forbidden_surface_semantics,11,0.00000,0.92096,1.00000,0.00000,0.00000,0.00000,0.57572,0.37936
combined_hard_shift,tool_use_handle_grasp,5,33,minus_functional_access_constraint,3,0.00000,0.93575,0.00000,0.00000,0.00000,0.00000,0.45326,0.00000
combined_hard_shift,tool_use_handle_grasp,5,33,minus_material_deformation_risk,3,1.00000,0.93575,0.00000,0.00000,0.00000,0.00000,0.23269,0.00000
combined_hard_shift,tool_use_handle_grasp,5,33,geometry_only_closure_score,10,0.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.65029,0.42235
combined_hard_shift,tool_use_handle_grasp,5,33,language_only_semantic_score,7,1.00000,0.40039,0.00000,0.00000,1.00000,0.00000,0.08074,0.07137
combined_hard_shift,tool_use_handle_grasp,5,34,full_semantic_force_closure,11,0.00000,0.57925,0.00000,1.00000,0.00000,0.00000,0.28577,0.00000
combined_hard_shift,tool_use_handle_grasp,5,34,minus_task_intent_conditioning,11,0.00000,0.57925,0.00000,0.00000,0.00000,0.00000,0.39888,0.00000
combined_hard_shift,tool_use_handle_grasp,5,34,minus_forbidden_surface_semantics,11,0.00000,0.57925,0.00000,0.00000,1.00000,1.00000,0.41524,0.00000
combined_hard_shift,tool_use_handle_grasp,5,34,minus_functional_access_constraint,9,0.00000,0.75954,1.00000,0.00000,0.00000,1.00000,0.29088,0.07614
combined_hard_shift,tool_use_handle_grasp,5,34,minus_material_deformation_risk,11,0.00000,0.57925,0.00000,1.00000,0.00000,0.00000,0.31379,0.00000
combined_hard_shift,tool_use_handle_grasp,5,34,geometry_only_closure_score,9,0.00000,0.75954,0.00000,0.00000,0.00000,0.00000,0.25037,0.07614
combined_hard_shift,tool_use_handle_grasp,5,34,language_only_semantic_score,11,0.00000,0.57925,0.00000,0.00000,1.00000,1.00000,0.04255,0.00000
combined_hard_shift,tool_use_handle_grasp,5,35,full_semantic_force_closure,12,1.00000,0.36227,0.00000,0.00000,1.00000,0.00000,0.24685,0.08792
combined_hard_shift,tool_use_handle_grasp,5,35,minus_task_intent_conditioning,4,1.00000,0.54003,0.00000,0.00000,0.00000,0.00000,0.35759,0.00000
combined_hard_shift,tool_use_handle_grasp,5,35,minus_forbidden_surface_semantics,12,1.00000,0.36227,0.00000,1.00000,1.00000,0.00000,0.38202,0.08792
combined_hard_shift,tool_use_handle_grasp,5,35,minus_functional_access_constraint,4,0.00000,0.54003,0.00000,0.00000,0.00000,0.00000,0.36987,0.00000
combined_hard_shift,tool_use_handle_grasp,5,35,minus_material_deformation_risk,11,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.00140,0.14291
combined_hard_shift,tool_use_handle_grasp,5,35,geometry_only_closure_score,11,0.00000,1.00000,0.00000,1.00000,0.00000,1.00000,0.06872,0.14291
combined_hard_shift,tool_use_handle_grasp,5,35,language_only_semantic_score,12,0.00000,0.36227,0.00000,0.00000,1.00000,0.00000,0.08338,0.08792
combined_hard_shift,tool_use_handle_grasp,5,36,full_semantic_force_closure,15,0.00000,0.66574,0.00000,1.00000,1.00000,1.00000,0.38829,0.00000
combined_hard_shift,tool_use_handle_grasp,5,36,minus_task_intent_conditioning,14,0.00000,0.85592,0.00000,0.00000,0.00000,1.00000,0.01968,0.16152
combined_hard_shift,tool_use_handle_grasp,5,36,minus_forbidden_surface_semantics,14,0.00000,0.85592,0.00000,1.00000,0.00000,0.00000,0.00003,0.16152
combined_hard_shift,tool_use_handle_grasp,5,36,minus_functional_access_constraint,14,0.00000,0.85592,0.00000,1.00000,0.00000,1.00000,0.04781,0.16152
combined_hard_shift,tool_use_handle_grasp,5,36,minus_material_deformation_risk,15,0.00000,0.66574,0.00000,0.00000,0.00000,0.00000,0.35611,0.00000
combined_hard_shift,tool_use_handle_grasp,5,36,geometry_only_closure_score,14,1.00000,0.85592,0.00000,0.00000,0.00000,1.00000,0.19258,0.16152
combined_hard_shift,tool_use_handle_grasp,5,36,language_only_semantic_score,15,1.00000,0.66574,0.00000,1.00000,0.00000,0.00000,0.06310,0.00000
combined_hard_shift,tool_use_handle_grasp,5,37,full_semantic_force_closure,14,0.00000,0.64520,1.00000,0.00000,1.00000,0.00000,0.04423,0.06796
combined_hard_shift,tool_use_handle_grasp,5,37,minus_task_intent_conditioning,14,0.00000,0.64520,0.00000,0.00000,0.00000,0.00000,0.03765,0.06796
combined_hard_shift,tool_use_handle_grasp,5,37,minus_forbidden_surface_semantics,14,1.00000,0.64520,1.00000,0.00000,0.00000,0.00000,0.01733,0.06796
combined_hard_shift,tool_use_handle_grasp,5,37,minus_functional_access_constraint,14,0.00000,0.64520,1.00000,0.00000,0.00000,0.00000,0.03583,0.06796
combined_hard_shift,tool_use_handle_grasp,5,37,minus_material_deformation_risk,14,0.00000,0.64520,0.00000,0.00000,0.00000,0.00000,0.07021,0.06796
combined_hard_shift,tool_use_handle_grasp,5,37,geometry_only_closure_score,0,0.00000,0.70740,1.00000,0.00000,0.00000,0.00000,0.53279,0.34135
combined_hard_shift,tool_use_handle_grasp,5,37,language_only_semantic_score,15,0.00000,0.39391,1.00000,1.00000,1.00000,0.00000,0.19884,0.24030
combined_hard_shift,tool_use_handle_grasp,5,38,full_semantic_force_closure,3,0.00000,0.91581,1.00000,0.00000,0.00000,1.00000,0.20639,0.07677
combined_hard_shift,tool_use_handle_grasp,5,38,minus_task_intent_conditioning,3,0.00000,0.91581,0.00000,0.00000,0.00000,1.00000,0.09328,0.07677
combined_hard_shift,tool_use_handle_grasp,5,38,minus_forbidden_surface_semantics,3,1.00000,0.91581,1.00000,0.00000,0.00000,1.00000,0.15502,0.07677
combined_hard_shift,tool_use_handle_grasp,5,38,minus_functional_access_constraint,3,0.00000,0.91581,1.00000,0.00000,0.00000,1.00000,0.07005,0.07677
combined_hard_shift,tool_use_handle_grasp,5,38,minus_material_deformation_risk,3,1.00000,0.91581,0.00000,0.00000,0.00000,0.00000,0.33525,0.07677
combined_hard_shift,tool_use_handle_grasp,5,38,geometry_only_closure_score,3,1.00000,0.91581,0.00000,0.00000,0.00000,1.00000,0.15218,0.07677
combined_hard_shift,tool_use_handle_grasp,5,38,language_only_semantic_score,5,1.00000,0.47598,0.00000,1.00000,0.00000,0.00000,0.00322,0.16335
combined_hard_shift,tool_use_handle_grasp,5,39,full_semantic_force_closure,10,0.00000,0.95691,0.00000,0.00000,0.00000,1.00000,0.12734,0.00000
combined_hard_shift,tool_use_handle_grasp,5,39,minus_task_intent_conditioning,10,0.00000,0.95691,0.00000,1.00000,0.00000,1.00000,0.00906,0.00000
combined_hard_shift,tool_use_handle_grasp,5,39,minus_forbidden_surface_semantics,10,0.00000,0.95691,0.00000,0.00000,0.00000,1.00000,0.05948,0.00000
combined_hard_shift,tool_use_handle_grasp,5,39,minus_functional_access_constraint,10,1.00000,0.95691,0.00000,1.00000,0.00000,0.00000,0.01051,0.00000
combined_hard_shift,tool_use_handle_grasp,5,39,minus_material_deformation_risk,10,0.00000,0.95691,0.00000,0.00000,0.00000,1.00000,0.25105,0.00000
combined_hard_shift,tool_use_handle_grasp,5,39,geometry_only_closure_score,8,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.70285,0.22101
combined_hard_shift,tool_use_handle_grasp,5,39,language_only_semantic_score,4,1.00000,0.61589,0.00000,1.00000,0.00000,0.00000,0.09228,0.07489
combined_hard_shift,tool_use_handle_grasp,5,40,full_semantic_force_closure,4,0.00000,0.93841,1.00000,1.00000,0.00000,1.00000,0.64811,0.30292
combined_hard_shift,tool_use_handle_grasp,5,40,minus_task_intent_conditioning,4,0.00000,0.93841,1.00000,0.00000,0.00000,0.00000,0.53956,0.30292
combined_hard_shift,tool_use_handle_grasp,5,40,minus_forbidden_surface_semantics,4,0.00000,0.93841,1.00000,1.00000,0.00000,0.00000,0.62302,0.30292
combined_hard_shift,tool_use_handle_grasp,5,40,minus_functional_access_constraint,4,0.00000,0.93841,1.00000,0.00000,0.00000,1.00000,0.52771,0.30292
combined_hard_shift,tool_use_handle_grasp,5,40,minus_material_deformation_risk,4,0.00000,0.93841,1.00000,1.00000,0.00000,0.00000,0.72484,0.30292
combined_hard_shift,tool_use_handle_grasp,5,40,geometry_only_closure_score,6,0.00000,0.96902,1.00000,1.00000,0.00000,0.00000,0.62574,0.28518
combined_hard_shift,tool_use_handle_grasp,5,40,language_only_semantic_score,2,1.00000,0.64219,0.00000,1.00000,0.00000,0.00000,0.12710,0.00000
combined_hard_shift,tool_use_handle_grasp,5,41,full_semantic_force_closure,1,1.00000,0.61440,0.00000,0.00000,1.00000,0.00000,0.26100,0.00000
combined_hard_shift,tool_use_handle_grasp,5,41,minus_task_intent_conditioning,1,0.00000,0.61440,0.00000,0.00000,0.00000,0.00000,0.42171,0.00000
combined_hard_shift,tool_use_handle_grasp,5,41,minus_forbidden_surface_semantics,1,0.00000,0.61440,0.00000,0.00000,0.00000,0.00000,0.37395,0.00000
combined_hard_shift,tool_use_handle_grasp,5,41,minus_functional_access_constraint,1,1.00000,0.61440,0.00000,0.00000,0.00000,0.00000,0.44259,0.00000
combined_hard_shift,tool_use_handle_grasp,5,41,minus_material_deformation_risk,1,1.00000,0.61440,0.00000,0.00000,0.00000,0.00000,0.22342,0.00000
combined_hard_shift,tool_use_handle_grasp,5,41,geometry_only_closure_score,8,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.60829,0.44025
combined_hard_shift,tool_use_handle_grasp,5,41,language_only_semantic_score,1,1.00000,0.61440,0.00000,0.00000,0.00000,0.00000,0.00842,0.00000
combined_hard_shift,spray_bottle_activation,5,0,full_semantic_force_closure,9,0.00000,0.88833,0.00000,1.00000,0.00000,0.00000,0.39907,0.00000
combined_hard_shift,spray_bottle_activation,5,0,minus_task_intent_conditioning,9,0.00000,0.88833,0.00000,1.00000,1.00000,0.00000,0.48096,0.00000
combined_hard_shift,spray_bottle_activation,5,0,minus_forbidden_surface_semantics,1,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.03390,0.13630
combined_hard_shift,spray_bottle_activation,5,0,minus_functional_access_constraint,15,0.00000,0.97249,1.00000,1.00000,0.00000,1.00000,0.51449,0.41590
combined_hard_shift,spray_bottle_activation,5,0,minus_material_deformation_risk,0,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.36649,0.27269
combined_hard_shift,spray_bottle_activation,5,0,geometry_only_closure_score,9,0.00000,0.88833,0.00000,0.00000,0.00000,0.00000,0.27148,0.00000
combined_hard_shift,spray_bottle_activation,5,0,language_only_semantic_score,8,0.00000,0.19621,0.00000,0.00000,0.00000,1.00000,0.03297,0.23596
combined_hard_shift,spray_bottle_activation,5,1,full_semantic_force_closure,1,0.00000,0.30796,0.00000,0.00000,0.00000,0.00000,0.40911,0.00000
combined_hard_shift,spray_bottle_activation,5,1,minus_task_intent_conditioning,15,0.00000,0.41258,0.00000,0.00000,1.00000,1.00000,0.29580,0.31584
combined_hard_shift,spray_bottle_activation,5,1,minus_forbidden_surface_semantics,12,0.00000,0.84898,1.00000,1.00000,0.00000,0.00000,0.57834,0.25464
combined_hard_shift,spray_bottle_activation,5,1,minus_functional_access_constraint,15,0.00000,0.41258,0.00000,1.00000,0.00000,0.00000,0.26835,0.31584
combined_hard_shift,spray_bottle_activation,5,1,minus_material_deformation_risk,14,0.00000,0.68150,0.00000,0.00000,0.00000,1.00000,0.23193,0.30652
combined_hard_shift,spray_bottle_activation,5,1,geometry_only_closure_score,4,0.00000,0.83194,1.00000,0.00000,0.00000,0.00000,0.60665,0.23445
combined_hard_shift,spray_bottle_activation,5,1,language_only_semantic_score,1,0.00000,0.30796,0.00000,0.00000,0.00000,1.00000,0.04266,0.00000
combined_hard_shift,spray_bottle_activation,5,2,full_semantic_force_closure,7,1.00000,0.60532,0.00000,1.00000,0.00000,0.00000,0.01219,0.08117
combined_hard_shift,spray_bottle_activation,5,2,minus_task_intent_conditioning,8,0.00000,0.72916,0.00000,0.00000,0.00000,1.00000,0.13448,0.18242
combined_hard_shift,spray_bottle_activation,5,2,minus_forbidden_surface_semantics,8,0.00000,0.72916,1.00000,0.00000,1.00000,1.00000,0.20335,0.18242
combined_hard_shift,spray_bottle_activation,5,2,minus_functional_access_constraint,8,0.00000,0.72916,1.00000,0.00000,0.00000,1.00000,0.11726,0.18242
combined_hard_shift,spray_bottle_activation,5,2,minus_material_deformation_risk,8,0.00000,0.72916,1.00000,0.00000,0.00000,0.00000,0.34920,0.18242
combined_hard_shift,spray_bottle_activation,5,2,geometry_only_closure_score,5,0.00000,0.82298,1.00000,1.00000,0.00000,0.00000,0.60068,0.51899
combined_hard_shift,spray_bottle_activation,5,2,language_only_semantic_score,10,0.00000,0.45840,1.00000,1.00000,1.00000,1.00000,0.42160,0.29795
combined_hard_shift,spray_bottle_activation,5,3,full_semantic_force_closure,12,0.00000,0.75420,0.00000,0.00000,0.00000,0.00000,0.25352,0.02303
